Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"KWItFa/VwW+COcdWHRlBwQRtErbVrQJURCypvX+","AIaHPd/zWjHwlYpRWscJqsPYwkKnsnieVtTVzKy","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716718"
"WUNAcqEZxk+ZDOUByGgmCJCiRlYoBRgk+nOnCgA","UwCWZV+uuSzocTyivftMCnt+XgRcNEUaNHNcXEh","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716719"
"HoTIohTiindRdfxFOyzfITbEWGVHWsUyApvOuIg","UwCWZV+uuSzocTyivftMCnt+XgRcNEUaNHNcXEh","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716720"
"xZxAOWGTZrxdOYmbgaSThqD+ZGkgwTQuauKXzup","THkUOeDjchUZEXumuZXciZBCVQjvIPMOUSt/oTC","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716721"
"XSCZXQUOzXDRHldrYQCGqHvQjBGef+MxQLwjvRW","THkUOeDjchUZEXumuZXciZBCVQjvIPMOUSt/oTC","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716722"
"WZIStDhMXEUmsmSShwR+ufoIRh+XuThkHLFTla+","nSND+pTaUNtYdwDfQdTrrbYiSZTNVHjVjUnevtd","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716723"
"ZcWVYTujeKMVjgCgXEGCvZ+SVTZgflAVTjUxBVe","nSND+pTaUNtYdwDfQdTrrbYiSZTNVHjVjUnevtd","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716724"
"EeYmQUcAEPcKzVDZuyETFzvWRA+bgRBtfgeipBZ","ZJZhzwkwsYHYQJrmzYxjlrurQVzisngMdYNYtXb","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716725"
"SK+NmOOE+ubziEWgkaRZSZWbsSEGoATWNHhMDft","SQWuAyrzS+GhRVYwQRZZSWVTagQZAoycGCsiXWA","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716726"
"oHpzPerwWSwV/Z/gTSQNdXyESWFTyQQXUWaypqi","iItRTHjjWSXihdj+QyQSTKKxZrMjfMLWUnvYXUs","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716728"
"KuHTXulyyZXphdHQlYRtyLtNHOxUFADYJMDtRAz","iItRTHjjWSXihdj+QyQSTKKxZrMjfMLWUnvYXUs","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716729"
"OfYKBiQHGrUTEWsPrecQSbkwm//gPSRGYplRAZk","REpraVUVbe/d/loXUwvXD+XudvxUkQSUMIITmcT","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716730"
"RgQiWYNT/joOwVkYNzkPljbUUdTxVA/uCvIyNEZ","QbCEvbSpsuUIkXMKiFtPDwqrNDMYWsIGTTHVkUK","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716732"
"qsErMphnZDrJnqTMzXqR/N+qHjZSNSZAFZeQeYY","mWrJdITIkUvmIdRqbRXWJ/WxwZ/T+KB/TQulARy","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716734"
"OHhVwpzeBFMNvfrnDueUuQRUZjQZyEEcEGxRdqS","bKxHzuWUsuaXwZlRCHgmfYiEHwKEYZfKAUDOmCw","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716735"
"NH+YWkZSmaSAUmmWgXETpPPpRhkhMNBXFYMOsoW","cMlqAUhZqSDzLXtqXeQEgMMBVjfAmYiWyQnRKEI","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716736"
"dCydqThTcGdUWdThzMbtgbGkc/UM+umICsDWIhc","cMlqAUhZqSDzLXtqXeQEgMMBVjfAmYiWyQnRKEI","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716737"
"UUSSZiiqDj+LeGoivd+SSVSAabpOtnsWkPedUZe","jcgfdCldWRJZhBABD/XTWnRWGZlVCUGbIVosXZL","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716739"
"qtaYHPeneRfPIylTZxCYcMDZxMmBqZRDKVXZb/v","RWlFyKsVR/IWgQRNqwcYSmXAawQBzZNsllwRGqZ","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716740"
"tsjAvwQIEXEuvwWJKOvQGi+bSdQALaECBtVMuVT","dV+bJDqpOHHtLBXPbJltC+akErkaWdsXMgsQQBL","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716742"
"hwyQThQNhgLFYNtOTGBTqTRwUKiIKIHFziKUWTu","XDjmPVCvFiVmZHPLokxUVTAEWWkWjqvVFUscoVE","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716743"
"R+qWQQAvRGQSmSCOUriMOKSsgsfvESSycoKoWRO","XDjmPVCvFiVmZHPLokxUVTAEWWkWjqvVFUscoVE","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716744"
"wrEWZZUETkEGqbxuiPzKCmTIgwvnCDxPXKQOThZ","IyZD+sinbKwnwzVpQXuyZVdZXJb+RGwOTARudHW","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716746"
"UA/CqYJXjcThQVdFjXMlJ/vTZXuJaYCrBZXpSyF","KTlxI+It/euSZydwVbaan+SPQREJYRTo+OYkSBA","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716747"
"YuBnIhjKVWcUPiaGDQvXzwSONXnRRwQWdNTnJBh","yOZrVHldsccosUjGXFZSWjUGi+qOZxnExT/TYRA","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716748"
"pgLEOFypBWjUTONVdQraAowvGhFXbHjoasamYyU","meOnvBmECOLNTgtlEAsYGOUgzCGYWUmFcVZI/M/","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716749"
"XADLurWLXlSTDBWfYrLptWWQE/mXskglTSQPSrJ","HGagJlqkpOARaiBfSPqKTjYjmaqWGoAjSbYSKRe","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716750"
"khScR+DeDCAas/xrGDVqrDUgTbVlZPjL+Fwhtje","HGagJlqkpOARaiBfSPqKTjYjmaqWGoAjSbYSKRe","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716751"
"xMUikZSpbCXzUZzGDJgPmXbIZQNVMXxwbhDYuUZ","QDHPPpHBQiUqJcQSaNGZjIMSQeQRTXtZnoQjFnN","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716752"
"dhjgWH/sTnrSWdtjWmSnOJhuhEgALhwOWWyZePV","QEAsOdWVFAzaZSTmHsvwx/YVVQbYawNYAzzqVLR","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716753"
"JFXCj+dwWoXN+SUTyegWpKqdZ/PWkeqkdbWVmSn","ZZR/EiAuPnSYTSBjTRv+YUtOjcOfzZzYRINCjMb","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716754"
"CQNWUESFp+GUTfXoFYZGAGyPTgcmQrFUAxVIAqQ","WdDTigGVOYVbZJXibTSSaMwkBZOdEvyRLGKhfPU","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716755"
"RwJZcfQ+wHDZbJQEQtdbgRXURkSNVSWkDDNVKOZ","TrMRPqZqSECGGjUyiKDVjtMVJFuXdlpRsBtMxVE","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716756"
"DiYXUCErTiZSWbfq+zBtTeuAMlpvNxTajTeSDTd","RtkzmHgWVXCYi+L+GlrWsbdLCzpfFY+GIKJFTCY","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716757"
"f/AIxESzleX+KhqmSTeNfFSWZpuMBtVEkzhznUg","RUWVkiZOSI+fcGOrPzYzxfLSSTupXZTzoUFIuvp","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716759"
"YU/FOqXnwSQtkQDzRCqMAVdEICZgSXbFODFYDQK","KbYKrShIusHjOvUuXmqJMVEIdUPRUnTAnYv+vEV","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716760"
"FIYWYOxMZRnQvVVoSOWRINDyhTWGhqVCYMEwREl","iBPmkcALbaSRvUeCz+PmKXHSukgmWSrENCG+iSl","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716761"
"SYj/xzNsekfENcobuSGnWWUGhBRVeb/UN+XKCdi","nzhQQJcVicR/HeFeTEscWbPPNNwZEqCJfXRKlZt","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716762"
"TAdQrkWsxGDd/j+mOPVBbV/aJSoRmVjXBUdoNpG","gklpoFYTBMvEUJPrRaxSlAICWcqZbTmSsSvaXEA","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716763"
"xgSsVDxbxWX/ZiwClnGyMTTvdgTUykQfLteRUJi","gklpoFYTBMvEUJPrRaxSlAICWcqZbTmSsSvaXEA","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716764"
"VkHZ+U+RhoNxfiHIlmEWROYRnEpXYKUxleXU/dr","lhHSSoumjTBwjQtkTwTQOvPrsSRzYwzsrtUZfls","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716765"
"VOUjuoTSqUOhPNfk+g/DrSMlzZvNBuiVeQwnTlX","rUFVkaMlOzgkAfQyHQDXnFYVdVvZzmfpTWtRrxI","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716767"
"qRXbTDYbKdYdaenXZtwvSDtTbeU/XTXXAKqFVeo","aYrtZZmEyVxFrShBKaLeNEeMKG/txFCT/yemMci","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716768"
"weJat+d+DjmRfVYYWvrTeYnmMpTOdkXNOWMKN+P","wLhiFXLZUoDwd/FxSnzEhyysysbdYZVxWAuOslb","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716769"
"q+ZxVUSYvwOqXzt+HUNcAaXCThkBQyXIHlrdJYW","bqJBxIpJXRsqVCzOTGzVhmhSKUXxYdysJjlSCmd","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716771"
"awbIWcijghoYGNGUiSGgPwzAPrqKNh+UnbChNAc","AGcgVnSbXUCRElKqNJbRSTZTQoZTbZweTzVoMvN","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716773"
"ZWWPanOHjRM+FrUqbxBPHKRapXQaGo+TLOgryzl","nyddOEMdZXYAHWCskdeSxzTVGMATQPCVOuEwXUw","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716776"
"uWCZGHYWVSZQcFSSNwmOXUnEzTutRhYCZAvoUeO","zUdGVkC/eheBoidQVwJ/eD/X+pwegkAZUXWzsqP","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716777"
"cXnwQRkKYReeYrsRCdSXSPyiVBAWgdUGlTtnGek","cLFmnBO/WiqWKGyFYyIxROxqvhlTTgHkDlhYqEL","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716779"
"ScwbZeUeak/ZXzSJixftQMAhbRrYPKcZJhTVde+","cLFmnBO/WiqWKGyFYyIxROxqvhlTTgHkDlhYqEL","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716780"
"TnDcWaZF/gAjgRKGmQIshXEOZn/kpVefKoFdRXB","RsnWLgTj/YIkXaXplIQVczCEYQtkQQY/XznzTYq","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716781"
"BetwWRQMYyZVIBOUXsWbAXDJPVuGWRsLjxEXRzz","NmQkNPvdPAcqeifBcXuUErtUz+RtpXKAUQMxTDn","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716783"
"OUSXSEOCUVXYzkWx/hWgWGeaFZodkYUVjSXZSEm","wPiJa/vPXZqcIBiugfTfimUkggdRAyWgvuyrmhs","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716787"
"LbKFIhTmyQTEgdZt/UujUVuRjHtPJKlcNRcrXQf","kwS+rXSTMlVbrOb+HQMtnYNkNoFUOHXhSBRlIXb","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716788"
"dpdZTQkSDYJGpDWdphVMONVEZNcMSCUcAbFOuYV","wSXCJ+NwWKzAikoIfS+UzZNFeuXGcuSDeyDjNVR","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716789"
"EpolM+Xg/FnwDxYIYUcKxCpjU/dsBgy+Tby+ZwG","dXjXWTC/OYvYxHkwXHgoZfkZbZUtrvIRNRZtArQ","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716791"
"pQhlXbmyrDFgfZRrEWVSVuuGpjDUq/vZHSvRRbX","ZGpijtjTkwMnYzTPyaWNtYIegPTSQTZ/UoXIRdW","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716792"
"CvTYUUlWVrGNCRESTIWRDEVqGWSRBTcMWqAVgOi","YwH/rTlTFRdPkXEMxArlMsScCXgTdkSk/fzrUvA","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716793"
"iBFiRALdEuPbRwvBjPhfAkTEhfPIYRXxVVeAqUA","pgQmfRZbXHAQLvlvLTWHKyZUqUUKzTjWEfRxHkI","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716794"
"SqtiROTJUUzTxXzyicYTQGoLVKtLjiVPQQFhSVS","rETfJkfkJnOpJHNUhZKHyCQUsXhRyQBJStUjJGY","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716795"
"RRXEajUbVmCjVUiLmWpRBCsUYVBqelnYQvVSzZc","V+wSEJQXOlndjmOMbSlWOAhYqRH/mWLVEDfSdey","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716798"
"QiTKUEJrtPJcYOZjUQCPUQlzUUHcVtFeLlpczQz","AfWCtPTGCWOwLJUVSZTZ/MSKKYODyRQqbVRSrXt","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716799"
"uDGn+GBZ+NiiQLXwvVDXY+oiKSrLuyjH/uLLSaR","jcWNrnZCHd+ULVuxbHb+epV+MYswED+nwYStzAO","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716800"
"nUrUSeaiePKHZQ/VprWllfNLCUXiNdWNDQScJ/N","f/NRTSPlLrZtaUe+c/YwUQTeKcs+pRjAlNWlhlH","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716801"
"TyKSZRRlNGvtSUi+LGTTTztdMTD+rIntSVaWtjC","wUTcftFcKRGYRorZVcGGXSqDWhjAYWIjzZBiYxr","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716802"
"/xVzJzRYXxYWTjOfNRmiYuiqTXmTRSUZTelRwFn","jpTVfReenhRSQFRnukoYiXQEEgikhNRQApQbfvW","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716803"
"dGmzvgmXovIwwZWxLFCfDi+SVObnWYfVTBnLXiV","oAXFRVCeVAuTQgSVaQbqCpYFUz/JXWFnyzNnSRW","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716804"
"ppbSeIZOmEbNo+EybURYPg/osolKqHAYQuSziwz","pVwqJRx/jCegjuzpoCQSSQqWfVyCJXeyKXdCdXS","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716805"
"nqE+uER+moFuUlZUlrRWJFEWeyUZidLFtwDgZFq","PnqEriTz+qJTEEHWTGyNsGzKOhSYuDNtnsvZEjx","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716806"
"byrDMiqHQ/gWXkSPYPgDrphYkyIybWiZVBtuSxy","ZWmFJCQVpUdhSv/eZZTSXXMAcRgOqXQlPAqJUxJ","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716807"
"qTSWphbYjxhYVYanbR/bUJzZHo/kxOBW/uWwNak","sVTMuqBYmoEJXbDIY/h+DRGjMZFqGMACQrzVVIW","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716808"
"'+HVQaSWseJbV/UQbSROYPqZVWEYV/cJGHxMsRhX","BcjRoUG/UYSZLBXGhHVHXgY+CDCUZOLVxbp+XVg","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716809"
"SMcwoxNYUuJbOImbSXJIsNMrXRNoSTUiYDMkVNA","v+YACfWYZYxlkLZaaUTsJRQQzJYxeTxSYR+gJXd","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716812"
"nzGbAkHYz+MQslKFEhTUTvpFMiKXSQET+g+HYjM","ITsJQTKSkgUQTcZTIsydFVferUMSh/XQATmNDQT","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716814"
"sRWsnFWpBsesVEYQQnYbivECmRnWXWTZGAsgVJY","yQuUn/bPjUFhUSjMIzvJZtgywHxMcKrdUwBEYMQ","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716815"
"VwpzlY/seigmySP/CB/WktOmtWysuiTBbghOXVT","UrAIlOiGoRMLuexUkpyRteXVykgQ/LzxPpuUqAW","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716816"
"zPTdRH/lTPaFDFp/W/JSXFOHlXnRTJpOqZdWKXv","YmPQeAkWZebUDdRaHSyTqUDRKWopQsrZinymUhZ","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716817"
"uhXGZQYTohZWjVVvmQgTAyQKRODy/sYOQbwzhAx","sRAfboFoVtXP/VJYtiRbZsrlmsQ/WtUYCNtllbr","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716818"
"fYyYbaoWPipkUWBT/nSTPlSZkfuQEidkzqyVlQX","idHQPpqHZfhLMkDSZJUnQZyVPvERrZAsRVz+GIQ","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716820"
"zIUAVVxeTTqUZX+iSYXZMjfPTUAKaiPIWuZOMTS","jsSXXBVXcGzNrVOTeAHSWERBSYeyeQd+IAhFD/Q","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716821"
"PJcTYUh+mGURTZAI+/CWXcFhmcvuxHBRmXxVviY","RteHJimDiqvLRAWWRZLsctuewBDMhRdHmpYNfyA","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716822"
"MUzgDeTS+rxYTkKGKglMpVXCUleZPoh/iyYqtUK","ZDZDXTy/YxFBwpwmJsiKWij+YZFE+bvKwUCvJiS","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716823"
"rZKWVoGIjRNpkBDoSW/fTF/xlIpShXbSK+KmwHQ","qIOmhefFSrjVDGO+ICtdVHajW+hnorbUjjStTPQ","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716824"
"metTcSRYaDUtDKcxSUD/JWTYJcKTvayIeZEDXaD","MAJkQlTZYultYvxoBQWLWfDPSqQLBVXOwJDhRcM","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716825"
"kjhVwwTCMOnvNI+dqWgiuMRmRZiVnbGqZdPSiFE","jCOhMSuOOBVwYBHtMemdeTVXZSmRVnPIwFCbYuW","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716826"
"skUlLYRSTBCtZkWmYLeSFZEFrfWINZtcAAeVhiD","JfFFZfhePUDpEzGMqWpZWrJPPVGtCZnpycRLXXT","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716827"
"uimrLFjAWgkLyvLQtP/rRrTtHtBgfOOWfxyvWrW","JfFFZfhePUDpEzGMqWpZWrJPPVGtCZnpycRLXXT","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716828"
"twJSeVTWxXfuTWDYoODYUWndDUNBktxaDqZHqWU","NWZ/ErXCOAuRLmcvicCqkJqQwwSXf/KIRBWyUsC","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716829"
"kqVcMjlJHqdkTRMXSI+TYyXYXyHurFyKQcRnUSS","ZYsIDoOY+XxUKjSiwZBfPBOHrRBlZXYRvM+/Wjz","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716830"
"/eEWeQbTgH+oIOPoHFykMUURbkrhYqnTLkXXgAW","JkETQdTfZJVyVkW/SXayZ/RtPxAWuUWePXU/biU","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716831"
"XJDaBvrCmROneePZzlQFKSUUVAveKQwStRbXSsU","WbWAFfUZUIKiB+pVjk/xDgXNbiOWSUcxqSkMSoq","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716833"
"THYMWZsEZmdpXQv+qTsogdHKoVXaqT+RfbZT/lB","PEXPiecaoaWZUVCKdTJDIcXuSEBgRiTZ/EiQMAa","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716836"
"LzHiepODXRRBTInFDDyZhQVrlTQSSmSBWgkNHAT","CoFQEEXjPRQqlUkcjzUTKDYblihLLFtQSVUoyFJ","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716837"
"aRoNYwqvaYVQzrRwrEWuVboncIcAVKGepO/Xh/Z","//FSHXVgUgXAzVPhzAcQzovikLhUUcuTRxaDLrT","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716839"
"EmbBUgpFSTbalCKVTMjgxUxFFZUXTDWzSnEIGEC","jgmGdrWdQhHpVdfPUMlURcuB+UBqWcjuHJoVNVj","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716840"
"'+NHvyBV+pIEbLeiZtyNZnXve+CKW+JyFFMsBkpi","kwxrJzJC/NIwQ/WGScCtLRUVSkXSGROZwYYPpsT","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716842"
"nOGZSQWOiK+QSMQbUP+EmHTN/PVARWaQSFO+qiA","HHoaWTyImZIASMJFQwZAMPhQYlPJFiKSQMRYzBA","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716843"
"UGXaEqfeQBQQXjUJI/i+HNgZzCGBQeyTgNgmCcG","GeeFQJOiaZLWSGuoivY/YsiTRG+ioKPlSTpDCPD","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716844"
"ugscoacHBynTHUvgbyAJvXQAPUUUigppMhZzX/X","rAHDWADtKVATOnuWIDLvtcZTgXVZSaZWbIA/Qps","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716846"
"nFweTGYaUijOU+PABSxTkvz/BXjAPywCqRi/CnP","dlaqISrxvI/nVggDxZkvUgRfxGewSpFQPTSWDnW","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716847"
"ARWTNBIWhi/RWHXWQvhNTwkgISXpaUvWVrvlOSb","CtQOfZermxQyOXBOTgtZCxwAUSgrSyygmGVOpjk","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716848"
"lftLpXV/EIGWZHUSzliAcIoyxQkTGnbZgeETXIp","QAkOJyFqmWKtXVtuMYMjvhHeLUVYOBwUxMisMyQ","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716849"
"bRcNTkWQphDNSFGdeGaCu//TK+BdQKLVHoUyULS","IdrNdAtVfSPSTCXNGkiXFLQmu+Sg+jhxdZVelQz","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716850"
"VWNMtcpoCGTQjTAS/FLnoEKhAxWRPGJhLnnxLCH","pm+SYKUVTRCmZSJeZzYSHjrxTRCuQQKXPGdaSDn","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716851"
"WWXgQWjysyRURILAhBe+fxdafbZNAYtbnFbSvqU","JKmZ+RENOoG/xV/SBSAwWeiXSZPfsvZoQIRnNoz","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716852"
"'+gVwIV/yAbIfRDtlXhbJIgKj/XMPk//yApIUggQ","VVTmRYwVsJUKinLwedLPkFZdXWDFahDkkIsBqop","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716853"
"DUDXd++QWwYUTUmshqMPdfZWeURedkfDQTUvuRi","zRyVSQkgnUzAXXXRuStVQhuGRSyEHWJxnKehIVJ","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716857"
"cvBBdrqFWdRVEVBQppfshiRbcDdQq+QUSIFVtSX","YXPzOsSdVDxcwUrHItvfUXBcCVVDNsjZJSBgBUm","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716858"
"KAutIPfOYmWDZiu/nXXisCCHrc+TiJDsvPJUQoY","tWNXnyMiVvOHwkZUtMmRVU+YOPX/UGBrRShgXlg","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716859"
"XuRXSVWoILMJr/ZNMcIojYrSeCzSQACYWIjRlZC","WWCvjXZQogzZTlXozXnNNdeRLCQlqhjLktyYIWV","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716860"
"jSnsEoJxxRQggaIAW+orkkHRRCgvnTQKZAtNUoL","rnwZGEceK+QYXQOKFOzEPIVrUZbAQmORFmlTfUw","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716861"
"WsoYVVDkSURakEWTkBKXFtACihxbOVnRQzEVewT","RJfXKSyozessYOQRqOTKzSnNSZVENEKZ/QMmSVy","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716862"
"fBDFbgTVdOKZjEuNQXQYbaZGUUXYaVKRICsmXQa","'+RpsUnxVOpvwbUeYXRtBKZAmQcHFYfZ+iogGDDI","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716863"
"ZsTbZJpuvjcnyURzcuETxlqvAVwUcXbpsWRhmQd","kYuVQlTuXXLFnjDqnWRnfTpEZrZHboKXaNUWqZR","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716864"
"efRbYYYQcPRLUTE/WATIYwYktSARFFKSTYRSIur","Z/iGOwdfWOiSTBQpUKPvBSqdVIXWfhkRzarHuUK","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716865"
"EoaZZxbzAcQCEhgWDANcXbdnlPIcxEHVVZkFBPs","KXSRmSkUSdAoXjzRBySwM+SwaVJftsrFVkGNNYP","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716866"
"VboPXJzoGZYVuUWYGkwqyISFBVuFqvzjDmSAwFb","L/NSYRtFBVsAXYDPVOQCZIYQVTYNNqMYisYupiG","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716867"
"ouunVsTpnSWVO/qJZLatMtp/yXTTPhPVdGbWCRM","JzlYGJZRxtyVUtLuHwZwdiYYSBDmWpwCQbYmPQa","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716868"
"uTfaYYjfZWebLoYONJWYXyxmZw+irnVNJXaMzaM","bRZIUNZyQNU/kfRGqkIbFXIsHmRPMogqYZTa+sI","01","Turnusablesung",2022-09-23T00:00:00,"J09D5473","00000000000005716870"
